job_id,order_id,product_id,operation_id,sequence,machine_id,material_id,worker_id,shift_id,batch_quantity,processing_hours,scheduled_start,scheduled_end,actual_start,actual_end,downtime_minutes,downtime_factor_id,energy_kwh,job_status
J01352,ORD0226,PRD016,OP20,20,M01,MAT006,W080,S3,8500,1.67,10-05-2025 08:04:12,10-05-2025 09:44:24,10-05-2025 08:53:55,10-05-2025 11:48:42,12.6,F07,30.1,Delayed
J01353,ORD0226,PRD016,OP30,30,M02,MAT006,W081,S2,8500,1.06,10-05-2025 09:59:24,10-05-2025 11:03:00,10-05-2025 10:14:59,10-05-2025 11:41:58,8.7,F08,23.3,Delayed
J01354,ORD0226,PRD016,OP40,40,M03,MAT005,W052,S1,8500,1.65,10-05-2025 11:18:00,10-05-2025 12:57:00,10-05-2025 11:42:57,10-05-2025 13:59:24,10.1,F04,42.9,Delayed
J01355,ORD0226,PRD016,OP50,50,M04,MAT006,W005,S3,8500,0.78,10-05-2025 13:12:00,10-05-2025 13:58:48,10-05-2025 14:46:02,10-05-2025 17:53:53,20.4,F11,18.7,Failed
J01356,ORD0226,PRD016,OP60,60,M05,MAT006,W072,S3,8500,0.97,10-05-2025 14:13:48,10-05-2025 15:12:00,10-05-2025 14:42:17,10-05-2025 16:23:13,19.3,F04,19.4,Delayed
J01357,ORD0227,PRD015,OP10,10,M01,MAT005,W013,S2,1000,0.73,03-05-2025 06:00:00,03-05-2025 06:43:48,03-05-2025 06:00:00,03-05-2025 06:36:27,2.2,,13.1,On-Time
J01358,ORD0227,PRD015,OP20,20,M02,MAT003,W038,S1,1000,0.69,03-05-2025 06:58:48,03-05-2025 07:40:12,03-05-2025 07:00:14,03-05-2025 07:43:47,1.3,,15.2,On-Time
J01359,ORD0227,PRD015,OP30,30,M03,MAT006,W009,S1,1000,0.55,03-05-2025 07:55:12,03-05-2025 08:28:12,03-05-2025 07:55:12,03-05-2025 08:15:03,6.5,,14.3,On-Time
J01360,ORD0227,PRD015,OP40,40,M03,MAT006,W064,S2,1000,1.18,03-05-2025 08:43:12,03-05-2025 09:54:00,03-05-2025 08:43:12,03-05-2025 09:44:40,7.6,,30.7,On-Time
J01361,ORD0227,PRD015,OP50,50,M05,MAT006,W035,S1,1000,0.59,03-05-2025 10:09:00,03-05-2025 10:44:24,03-05-2025 10:09:00,03-05-2025 10:37:49,7.7,,11.8,On-Time
J01362,ORD0227,PRD015,OP60,60,M05,MAT001,W024,S2,1000,0.84,03-05-2025 10:59:24,03-05-2025 11:49:48,03-05-2025 11:38:20,03-05-2025 13:27:09,8.9,F06,16.8,Delayed
J01363,ORD0228,PRD033,OP10,10,M02,MAT003,W079,S1,2000,0.95,09-05-2025 06:00:00,09-05-2025 06:57:00,09-05-2025 06:07:11,09-05-2025 07:14:58,4.7,,20.9,On-Time
J01364,ORD0228,PRD033,OP20,20,M01,MAT002,W020,S1,2000,0.95,09-05-2025 07:12:00,09-05-2025 08:09:00,09-05-2025 07:12:00,09-05-2025 08:01:48,4.4,,17.1,On-Time
J01365,ORD0228,PRD033,OP30,30,M02,MAT006,W033,S3,2000,0.57,09-05-2025 08:24:00,09-05-2025 08:58:12,09-05-2025 09:48:08,09-05-2025 12:28:32,15.2,F01,12.5,Failed
J01366,ORD0228,PRD033,OP40,40,M04,MAT002,W004,S2,2000,1.19,09-05-2025 09:13:12,09-05-2025 10:24:36,09-05-2025 09:13:59,09-05-2025 10:26:34,15.2,,28.6,On-Time
J01367,ORD0228,PRD033,OP50,50,M04,MAT004,W035,S1,2000,0.6,09-05-2025 10:39:36,09-05-2025 11:15:36,09-05-2025 11:42:50,09-05-2025 13:53:42,7.8,F04,14.4,Delayed
J01368,ORD0228,PRD033,OP60,60,M05,MAT006,W060,S3,2000,0.92,09-05-2025 11:30:36,09-05-2025 12:25:48,09-05-2025 11:30:36,09-05-2025 12:16:45,19.7,,18.4,On-Time
J01369,ORD0229,PRD010,OP10,10,M02,MAT002,W073,S2,2500,0.81,27-05-2025 06:00:00,27-05-2025 06:48:36,27-05-2025 06:00:56,27-05-2025 06:50:58,1.5,,17.8,On-Time
J01370,ORD0229,PRD010,OP20,20,M02,MAT004,W062,S1,2500,0.74,27-05-2025 07:03:36,27-05-2025 07:48:00,27-05-2025 07:03:36,27-05-2025 07:47:23,13.0,,16.3,On-Time
J01371,ORD0229,PRD010,OP30,30,M02,MAT005,W003,S1,2500,0.63,27-05-2025 08:03:00,27-05-2025 08:40:48,27-05-2025 08:03:00,27-05-2025 08:38:01,6.4,,13.9,On-Time
J01372,ORD0229,PRD010,OP40,40,M04,MAT004,W022,S3,2500,1.28,27-05-2025 08:55:48,27-05-2025 10:12:36,27-05-2025 11:18:26,27-05-2025 16:09:12,26.7,F03,30.7,Failed
J01373,ORD0229,PRD010,OP50,50,M05,MAT005,W065,S1,2500,0.6,27-05-2025 10:27:36,27-05-2025 11:03:36,27-05-2025 10:34:44,27-05-2025 11:21:27,10.1,,12.0,On-Time
J01374,ORD0229,PRD010,OP60,60,M05,MAT004,W012,S1,2500,0.9,27-05-2025 11:18:36,27-05-2025 12:12:36,27-05-2025 11:19:29,27-05-2025 12:14:49,12.3,,18.0,On-Time
J01375,ORD0230,PRD035,OP10,10,M02,MAT004,W043,S2,7500,1.28,17-05-2025 06:00:00,17-05-2025 07:16:48,17-05-2025 06:00:00,17-05-2025 07:01:14,8.5,,28.2,On-Time
J01376,ORD0230,PRD035,OP20,20,M01,MAT003,W020,S2,7500,1.13,17-05-2025 07:31:48,17-05-2025 08:39:36,17-05-2025 07:32:45,17-05-2025 08:42:00,4.6,,20.3,On-Time
J01377,ORD0230,PRD035,OP30,30,M03,MAT001,W009,S1,7500,0.77,17-05-2025 08:54:36,17-05-2025 09:40:48,17-05-2025 09:01:06,17-05-2025 09:57:05,12.8,,20.0,On-Time
J01378,ORD0230,PRD035,OP40,40,M04,MAT002,W004,S1,7500,1.29,17-05-2025 09:55:48,17-05-2025 11:13:12,17-05-2025 11:03:20,17-05-2025 14:02:03,15.5,F07,31.0,Delayed
J01379,ORD0230,PRD035,OP50,50,M05,MAT005,W053,S1,7500,0.91,17-05-2025 11:28:12,17-05-2025 12:22:48,17-05-2025 11:28:12,17-05-2025 12:11:38,3.8,,18.2,On-Time
J01380,ORD0230,PRD035,OP60,60,M01,MAT001,W060,S1,7500,1.12,17-05-2025 12:37:48,17-05-2025 13:45:00,17-05-2025 12:37:48,17-05-2025 13:32:28,10.1,,20.2,On-Time
J01381,ORD0231,PRD027,OP10,10,M01,MAT004,W031,S3,9000,1.25,20-05-2025 06:00:00,20-05-2025 07:15:00,20-05-2025 06:04:36,20-05-2025 07:26:30,14.1,,22.5,On-Time
J01382,ORD0231,PRD027,OP20,20,M01,MAT001,W002,S3,9000,1.36,20-05-2025 07:30:00,20-05-2025 08:51:36,20-05-2025 08:11:24,20-05-2025 10:35:06,15.5,F04,24.5,Delayed
J01383,ORD0231,PRD027,OP30,30,M03,MAT004,W075,S3,9000,1.04,20-05-2025 09:06:36,20-05-2025 10:09:00,20-05-2025 10:34:59,20-05-2025 13:49:59,19.2,F05,27.0,Failed
J01384,ORD0231,PRD027,OP40,40,M04,MAT003,W076,S2,9000,1.74,20-05-2025 10:24:00,20-05-2025 12:08:24,20-05-2025 11:47:08,20-05-2025 15:36:14,13.6,F02,41.8,Failed
J01385,ORD0231,PRD027,OP50,50,M04,MAT005,W023,S3,9000,0.98,20-05-2025 12:23:24,20-05-2025 13:22:12,20-05-2025 14:37:32,20-05-2025 18:57:33,25.8,F01,23.5,Failed
J01386,ORD0231,PRD027,OP60,60,M01,MAT003,W018,S2,9000,1.46,20-05-2025 13:37:12,20-05-2025 15:04:48,20-05-2025 13:37:12,20-05-2025 14:55:35,16.2,,26.3,On-Time
J01387,ORD0232,PRD031,OP10,10,M02,MAT002,W013,S3,4500,1.31,03-05-2025 06:00:00,03-05-2025 07:18:36,03-05-2025 07:59:40,03-05-2025 12:17:47,12.5,F03,28.8,Failed
J01388,ORD0232,PRD031,OP20,20,M02,MAT003,W068,S2,4500,1.02,03-05-2025 07:33:36,03-05-2025 08:34:48,03-05-2025 07:35:33,03-05-2025 08:39:40,8.7,,22.4,On-Time
J01389,ORD0232,PRD031,OP30,30,M02,MAT003,W057,S2,4500,0.68,03-05-2025 08:49:48,03-05-2025 09:30:36,03-05-2025 09:44:43,03-05-2025 11:47:54,14.4,F07,15.0,Delayed
J01390,ORD0232,PRD031,OP40,40,M04,MAT004,W058,S1,4500,1.37,03-05-2025 09:45:36,03-05-2025 11:07:48,03-05-2025 10:03:40,03-05-2025 11:52:59,12.9,F08,32.9,Delayed
J01391,ORD0232,PRD031,OP50,50,M05,MAT001,W047,S1,4500,0.82,03-05-2025 11:22:48,03-05-2025 12:12:00,03-05-2025 11:22:48,03-05-2025 11:54:04,3.5,,16.4,On-Time
J01392,ORD0232,PRD031,OP60,60,M01,MAT005,W006,S1,4500,0.8,03-05-2025 12:27:00,03-05-2025 13:15:00,03-05-2025 12:27:00,03-05-2025 12:58:49,7.2,,14.4,On-Time
J01393,ORD0233,PRD017,OP10,10,M02,MAT004,W067,S2,3500,1.0,19-05-2025 06:00:00,19-05-2025 07:00:00,19-05-2025 06:02:58,19-05-2025 07:07:26,1.8,,22.0,On-Time
J01394,ORD0233,PRD017,OP20,20,M01,MAT006,W068,S3,3500,0.85,19-05-2025 07:15:00,19-05-2025 08:06:00,19-05-2025 07:21:15,19-05-2025 08:21:38,21.9,,15.3,On-Time
J01395,ORD0233,PRD017,OP30,30,M03,MAT004,W009,S3,3500,0.7,19-05-2025 08:21:00,19-05-2025 09:03:00,19-05-2025 08:52:51,19-05-2025 10:22:39,21.9,F06,18.2,Delayed
J01396,ORD0233,PRD017,OP40,40,M03,MAT005,W064,S2,3500,0.98,19-05-2025 09:18:00,19-05-2025 10:16:48,19-05-2025 09:21:18,19-05-2025 10:25:03,9.9,,25.5,On-Time
J01397,ORD0233,PRD017,OP50,50,M05,MAT001,W047,S1,3500,0.76,19-05-2025 10:31:48,19-05-2025 11:17:24,19-05-2025 10:38:41,19-05-2025 11:34:36,5.8,,15.2,On-Time
J01398,ORD0233,PRD017,OP60,60,M01,MAT005,W060,S3,3500,0.97,19-05-2025 11:32:24,19-05-2025 12:30:36,19-05-2025 12:12:38,19-05-2025 14:11:13,22.1,F08,17.5,Delayed
J01399,ORD0234,PRD033,OP10,10,M01,MAT005,W013,S2,6000,1.35,13-05-2025 06:00:00,13-05-2025 07:21:00,13-05-2025 06:00:00,13-05-2025 07:08:58,18.4,,24.3,On-Time
J01400,ORD0234,PRD033,OP20,20,M01,MAT005,W044,S3,6000,1.09,13-05-2025 07:36:00,13-05-2025 08:41:24,13-05-2025 07:39:49,13-05-2025 08:50:56,10.1,,19.6,On-Time
J01401,ORD0234,PRD033,OP30,30,M03,MAT006,W051,S3,6000,0.79,13-05-2025 08:56:24,13-05-2025 09:43:48,13-05-2025 09:00:59,13-05-2025 09:55:16,23.7,,20.5,On-Time
J01402,ORD0234,PRD033,OP40,40,M03,MAT003,W046,S1,6000,1.21,13-05-2025 09:58:48,13-05-2025 11:11:24,13-05-2025 10:01:47,13-05-2025 11:18:51,10.3,,31.5,On-Time
J01403,ORD0234,PRD033,OP50,50,M05,MAT004,W047,S2,6000,0.58,13-05-2025 11:26:24,13-05-2025 12:01:12,13-05-2025 11:31:37,13-05-2025 12:14:16,17.4,,11.6,On-Time
J01404,ORD0234,PRD033,OP60,60,M01,MAT001,W060,S3,6000,1.2,13-05-2025 12:16:12,13-05-2025 13:28:12,13-05-2025 12:50:28,13-05-2025 14:53:52,19.5,F08,21.6,Delayed
J01405,ORD0235,PRD001,OP10,10,M02,MAT003,W055,S2,4500,1.05,04-05-2025 06:00:00,04-05-2025 07:03:00,04-05-2025 06:27:49,04-05-2025 08:12:34,7.7,F08,23.1,Delayed
J01406,ORD0235,PRD001,OP20,20,M01,MAT002,W020,S1,4500,1.23,04-05-2025 07:18:00,04-05-2025 08:31:48,04-05-2025 07:18:00,04-05-2025 08:29:52,2.9,,22.1,On-Time
J01407,ORD0235,PRD001,OP30,30,M03,MAT005,W021,S2,4500,0.84,04-05-2025 08:46:48,04-05-2025 09:37:12,04-05-2025 08:46:48,04-05-2025 09:27:55,8.3,,21.8,On-Time
J01408,ORD0235,PRD001,OP40,40,M04,MAT002,W070,S2,4500,1.45,04-05-2025 09:52:12,04-05-2025 11:19:12,04-05-2025 10:13:28,04-05-2025 12:12:22,14.7,F06,34.8,Delayed
J01409,ORD0235,PRD001,OP50,50,M05,MAT005,W083,S2,4500,0.68,04-05-2025 11:34:12,04-05-2025 12:15:00,04-05-2025 11:36:40,04-05-2025 12:21:10,11.0,,13.6,On-Time
J01410,ORD0235,PRD001,OP60,60,M05,MAT001,W066,S1,4500,0.93,04-05-2025 12:30:00,04-05-2025 13:25:48,04-05-2025 13:34:30,04-05-2025 16:07:05,4.9,F03,18.6,Delayed
J01411,ORD0236,PRD016,OP10,10,M02,MAT001,W037,S2,1500,1.2,25-05-2025 06:00:00,25-05-2025 07:12:00,25-05-2025 06:30:51,25-05-2025 08:29:09,8.1,F04,26.4,Delayed
J01412,ORD0236,PRD016,OP20,20,M01,MAT004,W032,S2,1500,0.73,25-05-2025 07:27:00,25-05-2025 08:10:48,25-05-2025 07:27:00,25-05-2025 07:52:55,3.4,,13.1,On-Time
J01413,ORD0236,PRD016,OP30,30,M03,MAT006,W009,S3,1500,0.6,25-05-2025 08:25:48,25-05-2025 09:01:48,25-05-2025 08:25:48,25-05-2025 08:58:39,19.8,,15.6,On-Time
J01414,ORD0236,PRD016,OP40,40,M04,MAT006,W058,S2,1500,0.87,25-05-2025 09:16:48,25-05-2025 10:09:00,25-05-2025 09:16:48,25-05-2025 10:01:07,12.4,,20.9,On-Time
J01415,ORD0236,PRD016,OP50,50,M05,MAT006,W005,S2,1500,0.56,25-05-2025 10:24:00,25-05-2025 10:57:36,25-05-2025 10:25:04,25-05-2025 11:00:16,10.3,,11.2,On-Time
J01416,ORD0236,PRD016,OP60,60,M01,MAT005,W072,S2,1500,0.7,25-05-2025 11:12:36,25-05-2025 11:54:36,25-05-2025 11:18:28,25-05-2025 12:09:18,17.4,,12.6,On-Time
J01417,ORD0237,PRD007,OP10,10,M01,MAT003,W025,S2,9000,1.32,26-05-2025 06:00:00,26-05-2025 07:19:12,26-05-2025 06:00:05,26-05-2025 07:19:25,11.2,,23.8,On-Time
J01418,ORD0237,PRD007,OP20,20,M01,MAT001,W026,S3,9000,1.34,26-05-2025 07:34:12,26-05-2025 08:54:36,26-05-2025 07:36:43,26-05-2025 09:00:55,17.5,,24.1,On-Time
J01419,ORD0237,PRD007,OP30,30,M02,MAT002,W057,S2,9000,0.83,26-05-2025 09:09:36,26-05-2025 09:59:24,26-05-2025 09:12:33,26-05-2025 10:06:47,11.7,,18.3,On-Time
J01420,ORD0237,PRD007,OP40,40,M03,MAT006,W034,S1,9000,1.5,26-05-2025 10:14:24,26-05-2025 11:44:24,26-05-2025 10:14:24,26-05-2025 11:31:53,5.1,,39.0,On-Time
J01421,ORD0237,PRD007,OP50,50,M04,MAT001,W047,S1,9000,0.74,26-05-2025 11:59:24,26-05-2025 12:43:48,26-05-2025 11:59:24,26-05-2025 12:38:16,6.7,,17.8,On-Time
J01422,ORD0237,PRD007,OP60,60,M01,MAT005,W054,S2,9000,1.1,26-05-2025 12:58:48,26-05-2025 14:04:48,26-05-2025 12:58:48,26-05-2025 13:50:52,13.6,,19.8,On-Time
J01423,ORD0238,PRD010,OP10,10,M02,MAT002,W019,S3,8500,1.94,17-05-2025 06:00:00,17-05-2025 07:56:24,17-05-2025 07:37:01,17-05-2025 11:58:57,11.4,F03,42.7,Failed
J01424,ORD0238,PRD010,OP20,20,M01,MAT001,W074,S1,8500,1.64,17-05-2025 08:11:24,17-05-2025 09:49:48,17-05-2025 08:16:58,17-05-2025 10:03:44,8.4,,29.5,On-Time
J01425,ORD0238,PRD010,OP30,30,M02,MAT005,W063,S3,8500,0.84,17-05-2025 10:04:48,17-05-2025 10:55:12,17-05-2025 10:45:39,17-05-2025 12:37:20,12.2,F09,18.5,Delayed
J01426,ORD0238,PRD010,OP40,40,M04,MAT004,W052,S3,8500,1.77,17-05-2025 11:10:12,17-05-2025 12:56:24,17-05-2025 12:27:46,17-05-2025 16:10:21,24.1,F03,42.5,Failed
J01427,ORD0238,PRD010,OP50,50,M04,MAT002,W059,S1,8500,0.86,17-05-2025 13:11:24,17-05-2025 14:03:00,17-05-2025 13:11:24,17-05-2025 13:56:10,9.9,,20.6,On-Time
J01428,ORD0238,PRD010,OP60,60,M01,MAT005,W084,S1,8500,0.92,17-05-2025 14:18:00,17-05-2025 15:13:12,17-05-2025 14:24:17,17-05-2025 15:28:55,8.4,,16.6,On-Time
J01429,ORD0239,PRD022,OP10,10,M02,MAT006,W031,S3,2000,0.85,10-05-2025 06:00:00,10-05-2025 06:51:00,10-05-2025 06:00:00,10-05-2025 06:43:54,18.0,,18.7,On-Time
J01430,ORD0239,PRD022,OP20,20,M02,MAT006,W062,S2,2000,1.07,10-05-2025 07:06:00,10-05-2025 08:10:12,10-05-2025 07:09:19,10-05-2025 08:18:31,1.2,,23.5,On-Time
J01431,ORD0239,PRD022,OP30,30,M02,MAT004,W003,S1,2000,0.82,10-05-2025 08:25:12,10-05-2025 09:14:24,10-05-2025 08:25:12,10-05-2025 08:57:55,8.9,,18.0,On-Time
J01432,ORD0239,PRD022,OP40,40,M03,MAT001,W022,S1,2000,1.14,10-05-2025 09:29:24,10-05-2025 10:37:48,10-05-2025 09:29:24,10-05-2025 10:24:25,11.7,,29.6,On-Time
J01433,ORD0239,PRD022,OP50,50,M04,MAT002,W071,S2,2000,0.63,10-05-2025 10:52:48,10-05-2025 11:30:36,10-05-2025 10:52:48,10-05-2025 11:23:48,11.4,,15.1,On-Time
J01434,ORD0239,PRD022,OP60,60,M05,MAT005,W066,S2,2000,0.79,10-05-2025 11:45:36,10-05-2025 12:33:00,10-05-2025 11:51:22,10-05-2025 12:47:27,5.8,,15.8,On-Time
J01435,ORD0240,PRD030,OP10,10,M01,MAT004,W079,S1,1500,1.12,03-05-2025 06:00:00,03-05-2025 07:07:12,03-05-2025 06:00:00,03-05-2025 06:57:05,8.9,,20.2,On-Time
J01436,ORD0240,PRD030,OP20,20,M02,MAT003,W014,S1,1500,0.93,03-05-2025 07:22:12,03-05-2025 08:18:00,03-05-2025 07:25:27,03-05-2025 08:26:09,3.7,,20.5,On-Time
J01437,ORD0240,PRD030,OP30,30,M03,MAT006,W051,S1,1500,0.7,03-05-2025 08:33:00,03-05-2025 09:15:00,03-05-2025 08:33:00,03-05-2025 09:03:01,11.1,,18.2,On-Time
J01438,ORD0240,PRD030,OP40,40,M04,MAT002,W010,S2,1500,1.33,03-05-2025 09:30:00,03-05-2025 10:49:48,03-05-2025 10:18:46,03-05-2025 12:51:43,14.5,F06,31.9,Delayed
J01439,ORD0240,PRD030,OP50,50,M05,MAT004,W071,S3,1500,0.48,03-05-2025 11:04:48,03-05-2025 11:33:36,03-05-2025 11:54:07,03-05-2025 13:36:53,15.7,F07,9.6,Delayed
J01440,ORD0240,PRD030,OP60,60,M05,MAT003,W078,S1,1500,0.71,03-05-2025 11:48:36,03-05-2025 12:31:12,03-05-2025 11:48:36,03-05-2025 12:23:30,6.2,,14.2,On-Time
J01441,ORD0241,PRD002,OP10,10,M01,MAT001,W073,S2,7500,1.43,08-05-2025 06:00:00,08-05-2025 07:25:48,08-05-2025 06:00:00,08-05-2025 07:13:38,6.0,,25.7,On-Time
J01442,ORD0241,PRD002,OP20,20,M01,MAT002,W038,S2,7500,1.04,08-05-2025 07:40:48,08-05-2025 08:43:12,08-05-2025 07:46:21,08-05-2025 08:57:06,1.4,,18.7,On-Time
J01443,ORD0241,PRD002,OP30,30,M02,MAT001,W009,S2,7500,0.89,08-05-2025 08:58:12,08-05-2025 09:51:36,08-05-2025 08:59:11,08-05-2025 09:54:05,10.0,,19.6,On-Time
J01444,ORD0241,PRD002,OP40,40,M04,MAT003,W010,S1,7500,1.95,08-05-2025 10:06:36,08-05-2025 12:03:36,08-05-2025 11:24:24,08-05-2025 15:18:07,19.4,F11,46.8,Failed
J01445,ORD0241,PRD002,OP50,50,M05,MAT004,W071,S1,7500,0.7,08-05-2025 12:18:36,08-05-2025 13:00:36,08-05-2025 12:18:36,08-05-2025 12:45:00,9.3,,14.0,On-Time
J01446,ORD0241,PRD002,OP60,60,M01,MAT001,W006,S3,7500,1.33,08-05-2025 13:15:36,08-05-2025 14:35:24,08-05-2025 13:15:36,08-05-2025 14:34:30,14.9,,23.9,On-Time
J01447,ORD0242,PRD010,OP10,10,M02,MAT006,W043,S1,7000,1.09,23-05-2025 06:00:00,23-05-2025 07:05:24,23-05-2025 06:00:00,23-05-2025 07:02:39,9.6,,24.0,On-Time
J01448,ORD0242,PRD010,OP20,20,M02,MAT003,W056,S1,7000,1.52,23-05-2025 07:20:24,23-05-2025 08:51:36,23-05-2025 07:40:21,23-05-2025 09:41:30,5.2,F06,33.4,Delayed
J01449,ORD0242,PRD010,OP30,30,M02,MAT003,W027,S1,7000,0.95,23-05-2025 09:06:36,23-05-2025 10:03:36,23-05-2025 09:06:36,23-05-2025 10:01:35,12.0,,20.9,On-Time
J01450,ORD0242,PRD010,OP40,40,M04,MAT001,W064,S1,7000,1.64,23-05-2025 10:18:36,23-05-2025 11:57:00,23-05-2025 11:08:58,23-05-2025 14:02:55,13.1,F08,39.4,Delayed
J01451,ORD0242,PRD010,OP50,50,M04,MAT006,W011,S3,7000,0.96,23-05-2025 12:12:00,23-05-2025 13:09:36,23-05-2025 14:11:04,23-05-2025 18:07:16,21.4,F11,23.0,Failed
J01452,ORD0242,PRD010,OP60,60,M05,MAT004,W018,S2,7000,1.02,23-05-2025 13:24:36,23-05-2025 14:25:48,23-05-2025 13:24:38,23-05-2025 14:25:53,9.3,,20.4,On-Time
J01453,ORD0243,PRD034,OP10,10,M01,MAT005,W019,S3,9000,1.28,09-05-2025 06:00:00,09-05-2025 07:16:48,09-05-2025 06:58:12,09-05-2025 09:42:18,12.7,F06,23.0,Delayed
J01454,ORD0243,PRD034,OP20,20,M02,MAT006,W056,S2,9000,1.5,09-05-2025 07:31:48,09-05-2025 09:01:48,09-05-2025 08:23:55,09-05-2025 11:12:07,11.9,F04,33.0,Delayed
J01455,ORD0243,PRD034,OP30,30,M02,MAT001,W003,S3,9000,1.11,09-05-2025 09:16:48,09-05-2025 10:23:24,09-05-2025 09:29:06,09-05-2025 10:54:09,24.0,F07,24.4,Delayed
J01456,ORD0243,PRD034,OP40,40,M04,MAT006,W022,S1,9000,1.45,09-05-2025 10:38:24,09-05-2025 12:05:24,09-05-2025 10:40:11,09-05-2025 12:09:52,9.8,,34.8,On-Time
J01457,ORD0243,PRD034,OP50,50,M05,MAT006,W005,S2,9000,0.72,09-05-2025 12:20:24,09-05-2025 13:03:36,09-05-2025 12:20:24,09-05-2025 12:52:31,12.1,,14.4,On-Time
J01458,ORD0243,PRD034,OP60,60,M05,MAT004,W072,S3,9000,1.41,09-05-2025 13:18:36,09-05-2025 14:43:12,09-05-2025 15:16:27,09-05-2025 19:37:49,19.0,F01,28.2,Failed
J01459,ORD0244,PRD028,OP10,10,M02,MAT004,W055,S1,8000,1.53,25-05-2025 06:00:00,25-05-2025 07:31:48,25-05-2025 06:01:58,25-05-2025 07:36:43,0.0,,33.7,On-Time
J01460,ORD0244,PRD028,OP20,20,M01,MAT001,W032,S3,8000,1.3,25-05-2025 07:46:48,25-05-2025 09:04:48,25-05-2025 07:46:48,25-05-2025 08:49:05,15.7,,23.4,On-Time
J01461,ORD0244,PRD028,OP30,30,M02,MAT004,W057,S1,8000,1.11,25-05-2025 09:19:48,25-05-2025 10:26:24,25-05-2025 09:19:48,25-05-2025 10:22:31,9.9,,24.4,On-Time
J01462,ORD0244,PRD028,OP40,40,M03,MAT005,W058,S2,8000,1.87,25-05-2025 10:41:24,25-05-2025 12:33:36,25-05-2025 11:30:10,25-05-2025 14:35:33,14.9,F09,48.6,Delayed
J01463,ORD0244,PRD028,OP50,50,M05,MAT005,W065,S2,8000,0.94,25-05-2025 12:48:36,25-05-2025 13:45:00,25-05-2025 12:53:09,25-05-2025 13:56:22,10.8,,18.8,On-Time
J01464,ORD0244,PRD028,OP60,60,M05,MAT004,W036,S2,8000,1.33,25-05-2025 14:00:00,25-05-2025 15:19:48,25-05-2025 14:00:00,25-05-2025 15:13:41,14.8,,26.6,On-Time
J01465,ORD0245,PRD001,OP10,10,M02,MAT002,W061,S3,9000,1.85,11-05-2025 06:00:00,11-05-2025 07:51:00,11-05-2025 08:10:17,11-05-2025 13:16:42,22.1,F05,40.7,Failed
J01466,ORD0245,PRD001,OP20,20,M02,MAT002,W032,S3,9000,1.08,11-05-2025 08:06:00,11-05-2025 09:10:48,11-05-2025 08:39:15,11-05-2025 10:33:56,22.7,F06,23.8,Delayed
J01467,ORD0245,PRD001,OP30,30,M02,MAT005,W027,S2,9000,0.83,11-05-2025 09:25:48,11-05-2025 10:15:36,11-05-2025 09:27:23,11-05-2025 10:19:33,8.9,,18.3,On-Time
J01468,ORD0245,PRD001,OP40,40,M04,MAT005,W082,S1,9000,2.2,11-05-2025 10:30:36,11-05-2025 12:42:36,11-05-2025 11:50:54,11-05-2025 16:03:21,14.3,F01,52.8,Failed
J01469,ORD0245,PRD001,OP50,50,M04,MAT002,W059,S1,9000,1.06,11-05-2025 12:57:36,11-05-2025 14:01:12,11-05-2025 12:57:36,11-05-2025 13:47:40,11.3,,25.4,On-Time
J01470,ORD0245,PRD001,OP60,60,M01,MAT006,W078,S2,9000,1.53,11-05-2025 14:16:12,11-05-2025 15:48:00,11-05-2025 14:16:12,11-05-2025 15:39:18,8.8,,27.5,On-Time
J01471,ORD0246,PRD026,OP10,10,M02,MAT003,W025,S3,1500,0.96,13-05-2025 06:00:00,13-05-2025 06:57:36,13-05-2025 08:09:32,13-05-2025 12:21:27,20.2,F03,21.1,Failed
J01472,ORD0246,PRD026,OP20,20,M02,MAT005,W020,S3,1500,1.01,13-05-2025 07:12:36,13-05-2025 08:13:12,13-05-2025 07:19:14,13-05-2025 08:29:49,12.6,,22.2,On-Time
J01473,ORD0246,PRD026,OP30,30,M02,MAT001,W015,S1,1500,0.72,13-05-2025 08:28:12,13-05-2025 09:11:24,13-05-2025 08:58:22,13-05-2025 10:26:49,15.7,F09,15.8,Delayed
J01474,ORD0246,PRD026,OP40,40,M04,MAT005,W082,S2,1500,1.26,13-05-2025 09:26:24,13-05-2025 10:42:00,13-05-2025 09:26:24,13-05-2025 10:40:24,17.0,,30.2,On-Time
J01475,ORD0246,PRD026,OP50,50,M05,MAT002,W017,S1,1500,0.64,13-05-2025 10:57:00,13-05-2025 11:35:24,13-05-2025 11:01:21,13-05-2025 11:46:17,7.0,,12.8,On-Time
J01476,ORD0246,PRD026,OP60,60,M01,MAT002,W012,S1,1500,0.85,13-05-2025 11:50:24,13-05-2025 12:41:24,13-05-2025 11:50:24,13-05-2025 12:34:50,6.1,,15.3,On-Time
J01477,ORD0247,PRD025,OP10,10,M02,MAT004,W001,S2,3500,1.27,06-05-2025 06:00:00,06-05-2025 07:16:12,06-05-2025 06:00:00,06-05-2025 07:12:03,10.1,,27.9,On-Time
J01478,ORD0247,PRD025,OP20,20,M02,MAT002,W080,S3,3500,1.05,06-05-2025 07:31:12,06-05-2025 08:34:12,06-05-2025 07:57:26,06-05-2025 09:39:47,13.2,F09,23.1,Delayed
